Title	Link	Creator	Transcript	Status
Descuento 48h mi libro Salvar vidas.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=fWOFlYX0c9I	Miguel ASSAL		Error: Unexpected error: No en transcript found for video fWOFlYX0c9I
Si ves un pez que no huye, no metas la mano.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=VfsNQd0Om0c	Miguel ASSAL		Error: Unexpected error: No en transcript found for video VfsNQd0Om0c
Si ves una serpiente asÃ­, no te acerques.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=FVxdIrwgoEo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video FVxdIrwgoEo
Como hacer un salvavidas con un pantalÃ³n.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=NaFBm-qLXbs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video NaFBm-qLXbs
Encuentro un pozo a ras de suelo. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Dgc37f-JY0Y	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Dgc37f-JY0Y
Si ves burbujas en el agua , sal de allÃ­.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=6jJUj41BLnk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 6jJUj41BLnk
Si tu hijo respira asÃ­, acude a urgencias.#curiosidades #emergencia #supervivencia	https://www.youtube.com/watch?v=DlrOpY0rgaU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video DlrOpY0rgaU
No dejes caer pegamento en ningÃºn tejido.#curiosidades #emergencia #supervivencia	https://www.youtube.com/watch?v=S2ZXg6WWsTs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video S2ZXg6WWsTs
Nunca hagas zorbing fuera de pista. #curiosidades #emergencia #supervivencia	https://www.youtube.com/watch?v=LU5dmDrrmkI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video LU5dmDrrmkI
El peligro de las cucarachas. #curiosidades #emergencia #supervivencia	https://www.youtube.com/watch?v=YrMNXyKFBwE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video YrMNXyKFBwE
Atacada por un chimpancÃ©. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=oN32lkzEx7U	Miguel ASSAL		Error: Unexpected error: No en transcript found for video oN32lkzEx7U
Si ves esto en tu ventana, cierrala. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=vHFTqazkkO8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video vHFTqazkkO8
Te pica un pez araÃ±a.#curiosidades #emergencia #supervivencia	https://www.youtube.com/watch?v=jU_MgkZu0Fs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video jU_MgkZu0Fs
Esto no es un jacuzzi.Hoyo soplador. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=VsN0QoAtVOk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video VsN0QoAtVOk
Â¿Podrias morir por beber mucha agua?.#curiosidades #supervivencia #supervivencia	https://www.youtube.com/watch?v=ZQjvrpQfWr0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ZQjvrpQfWr0
El peligro de la manguera. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=6qMgqxw-DHM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 6qMgqxw-DHM
Cuanto te quitan el yeso, Â¿Te pueden cortar?.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=FzIiKMPtBx8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video FzIiKMPtBx8
No te frotes mÃ¡s los ojos. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=NAWjo3IdksI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video NAWjo3IdksI
Los mejores SHORTS 2024. Protege a tu familia	https://www.youtube.com/watch?v=UtGP9U96Q4s	Miguel ASSAL		Error: Unexpected error: No en transcript found for video UtGP9U96Q4s
Si un zorro te hace esto, escapa. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=cefoY7wOVR0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video cefoY7wOVR0
Pez vampiro. Â¿mito o realidad?. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=haj2bbHBmpM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video haj2bbHBmpM
Encuentro un gusano en una nuez.Â¿es peligroso?.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=_gz2NCzijQo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video _gz2NCzijQo
Debes saber esto. Amoladora angular.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=NwjeHOwAVHY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video NwjeHOwAVHY
El peligro de saltar al agua. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=BXkqgfInxMk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video BXkqgfInxMk
Hamburguesa con burbujas, Â¿Se puede comer?.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=dWQVKZZNLZ0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video dWQVKZZNLZ0
3 graves errores ante un oso. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=jphf35OuCCg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video jphf35OuCCg
Como evitar morir ahogado en una corriente.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=B8zGaCiOF78	Miguel ASSAL		Error: Unexpected error: No en transcript found for video B8zGaCiOF78
Si ves esto en el agua, no te asomes. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=p3k5rX-MLgs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video p3k5rX-MLgs
Si te ofrecen un mojito en la playa, no lo tomes.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Ile_ueJGON8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Ile_ueJGON8
Si ves un ratÃ³n en tu casa, no estÃ¡ solo.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=AqwwOOrrp7o	Miguel ASSAL		Error: Unexpected error: No en transcript found for video AqwwOOrrp7o
Pechuga de pollo spaghetti. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=wWFA9HGBmRU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video wWFA9HGBmRU
Corte de digestiÃ³n Â¿Mito o realidad?. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=WbPLYZ2BwSg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video WbPLYZ2BwSg
Hongo aspergillus, no lo manipules. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=ohEhwrFm7Dw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ohEhwrFm7Dw
Respiras mal? mira esto. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=5TWWmofykSE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 5TWWmofykSE
Ahogamientos en niÃ±os. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=1LhS4I4-hZA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 1LhS4I4-hZA
Nunca hagas esto en la piscina. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=r10VRzHNrJQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video r10VRzHNrJQ
Sarten ardiendo en show salvar vidas. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=dQyndJLJ0kE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video dQyndJLJ0kE
O te mueves o te hundes. liquido no newtoniano.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=q3NcFi3BfoE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video q3NcFi3BfoE
Si caminas por el Mar , mira bien donde pisas.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=xDsdC-oJrqo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video xDsdC-oJrqo
Si ves esto en el suelo, no te quedes grabando.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Ojqe5egPJxU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Ojqe5egPJxU
Carne inquieta, se puede comer?. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=oeXrvV_Mouk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video oeXrvV_Mouk
Lugar donde mucha gente ha perdido la vida.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=sR3iUABMdRY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video sR3iUABMdRY
Los 5 alimentos mÃ¡s peligrosos en niÃ±os.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=FanXdRsDWzs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video FanXdRsDWzs
Este hombre se soldo los dedos. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=WxTn6ERxZYI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video WxTn6ERxZYI
Cucaracha de agua.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=C7soNbwDgOQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video C7soNbwDgOQ
Si ves a alguien con esta oreja, no la lÃ­es.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=aeH1dUxy0ik	Miguel ASSAL		Error: Unexpected error: No en transcript found for video aeH1dUxy0ik
Si te sale esto en el dedo, no te lo quites.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=IN3OP2twDjI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video IN3OP2twDjI
Pongo a prueba el color del baÃ±ador.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Cz5GbyZ4Rr4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Cz5GbyZ4Rr4
Si al entrar en una cueva te pasa esto, No entres.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=dOp2hEdLiiA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video dOp2hEdLiiA
Si ves esta moneda, no la cojas. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=vBPFK7bzh98	Miguel ASSAL		Error: Unexpected error: No en transcript found for video vBPFK7bzh98
Nunca agites una mÃ¡quina expendedora.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Bu-k-KKUwn8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Bu-k-KKUwn8
No mÃ¡s noticias como esta. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=UqN5_qEQ530	Miguel ASSAL		Error: Unexpected error: No en transcript found for video UqN5_qEQ530
No lo comas. no es miel. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=EStpE36o7fU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video EStpE36o7fU
Tres cosas que no debes hacer ante un oso.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=AFQKqpgNldU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video AFQKqpgNldU
Cuidado con la cobra escupidora. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=lrnCHbGuOyc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video lrnCHbGuOyc
Si ves un cachorro asÃ­, llÃ©valo al veterinario.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=ydPb_Qz5a7g	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ydPb_Qz5a7g
Te ocurre esto? ve al mÃ©dico. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=kXrtUaxl8x4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video kXrtUaxl8x4
Descuento 24H libro. Entradas Show.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=IpbvsUc4CCo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video IpbvsUc4CCo
Parasito comedor de lengua. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=ZWqivjcr054	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ZWqivjcr054
Infarto en mujeres. Por que son tal letales?.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=aZP_h4z_O80	Miguel ASSAL		Error: Unexpected error: No en transcript found for video aZP_h4z_O80
Como extraer un anzuelo clavado. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=2Nn2NUvX3LU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 2Nn2NUvX3LU
Nunca te acerques a una cobra bebÃ©. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=TSbj_G29zZ8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video TSbj_G29zZ8
El peligro de dormir boca abajo en bebÃ©s.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=RthCP0Fm1GA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video RthCP0Fm1GA
No comas hielo de la nevera. #curiosidades #emergencia #supervivencia	https://www.youtube.com/watch?v=S0of0u3cSXA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video S0of0u3cSXA
AtenciÃ³n al color de tu lengua. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=hdDYSWtcaQQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video hdDYSWtcaQQ
Si tu perro hace esto, No sigas. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=hU2ZMdZ6_c0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video hU2ZMdZ6_c0
El peligro del tartazo.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=EARAqvmk1Ho	Miguel ASSAL		Error: Unexpected error: No en transcript found for video EARAqvmk1Ho
Esto no es una piscina. Balsa de aceite.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=abOhc1-xh5g	Miguel ASSAL		Error: Unexpected error: No en transcript found for video abOhc1-xh5g
Si ves esto en el mar, no te acerques.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=VSN3-JkhlkQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video VSN3-JkhlkQ
Nuevas Fechas GIRA 2024. #supervivencia #emergencia #curiosidades	https://www.youtube.com/watch?v=F_RQaTN4_Wc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video F_RQaTN4_Wc
Cuidado con los zapatos en las escaleras mecÃ¡nicas.#supervivencia #emergencia #curiosidades	https://www.youtube.com/watch?v=qF8Z9BBZOdo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video qF8Z9BBZOdo
El peligro de los caminadores de caballos.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=HSLK7iVSG3A	Miguel ASSAL		Error: Unexpected error: No en transcript found for video HSLK7iVSG3A
Picadura de Garrapata. #curiosidades #supervivencia #supervivencia	https://www.youtube.com/watch?v=6VziYChMUmg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 6VziYChMUmg
Si un LeÃ³n te mira asÃ­, estas perdido. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=znLwUJwtQWo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video znLwUJwtQWo
Que dicen tus uÃ±as sobre tu salud. #supervivencia #emergencia #curiosidades	https://www.youtube.com/watch?v=TaVOt-Q0RO0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video TaVOt-Q0RO0
Si ves un perro haciendo esto, No te acerques. #supervivencia #emergencia #curiosidades	https://www.youtube.com/watch?v=-wmRCaXv-yI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video -wmRCaXv-yI
Disparo o puÃ±alada en Torax con @angelcusto091 .#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=cmLN8Fjyrho	Miguel ASSAL		Error: Unexpected error: No en transcript found for video cmLN8Fjyrho
El peligro de la apnea del sueÃ±o. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=g-7BTC8cCzs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video g-7BTC8cCzs
Si ves esto , no lo toques. Colmena. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=Ot6NTSGBOc4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Ot6NTSGBOc4
Aura epilÃ©ptica.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=uUxbsaX0IgA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video uUxbsaX0IgA
Objeto CLAVADO, Como actuar	https://www.youtube.com/watch?v=KuxY8UZ6iy8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video KuxY8UZ6iy8
Ataque de un Alce, funcionarÃ¡ con un Toro?. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=4LD9FryYHGE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 4LD9FryYHGE
Sabes utilizar un Epipen? Pues deberÃ­as.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=i-qfYSJcEaM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video i-qfYSJcEaM
Si ves el Mar asÃ­, no te metas. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=sGgxoOWQ8UU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video sGgxoOWQ8UU
Te despiertas por las noches a orinar?.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=VrGzzd4tkjE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video VrGzzd4tkjE
Nunca intentes hacer esto.Efecto leidenfrost #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=6iPVVpGo-E4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 6iPVVpGo-E4
Salvando vidas en Madrid. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=eriz4HIstHY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video eriz4HIstHY
Si ves esto en la playa , no lo toques. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=_vJdRp65XCo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video _vJdRp65XCo
Estanterias cantilever , son peligrosas?.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=5UoQ6lAC5Ao	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 5UoQ6lAC5Ao
Truco con venda para multiplicar la presiÃ³n.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=dMqRzyPcc28	Miguel ASSAL		Error: Unexpected error: No en transcript found for video dMqRzyPcc28
Nunca bebas agua de un glaciar. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=U1AhiMdLwQg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video U1AhiMdLwQg
Esto no es una cama elÃ¡stica. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=5VS_HzQUiC8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 5VS_HzQUiC8
Fractura abierta.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=SeG-Ea1YKF8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video SeG-Ea1YKF8
Mano morada ,es peligroso?. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=WgFMpvIGnFo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video WgFMpvIGnFo
Zonas de congelaciÃ³n. como detectar y actuar.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=PFB4ovfQVss	Miguel ASSAL		Error: Unexpected error: No en transcript found for video PFB4ovfQVss
Que le ha pasado en la mano?. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=TlJeAtOYAnw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video TlJeAtOYAnw
Descuento 24H Mi libro. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=f2ZzUfQWcL4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video f2ZzUfQWcL4
Hombre del saco.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Fc1VUCfRGzM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Fc1VUCfRGzM
Evento presencial en VALENCIA. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Eo53TJOxsg0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Eo53TJOxsg0
Como sobrevivir a un reventÃ³n de rueda.#supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=bXbuoazTQSM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video bXbuoazTQSM
Bola Anti-Tsunami.#supervivencia #emergencia #curiosidades	https://www.youtube.com/watch?v=X0qo6BwnlXQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video X0qo6BwnlXQ
Es peligroso inhalar Helio?. #supervivencia #curiosidades #emergencia	https://www.youtube.com/watch?v=cMHfrvD89rU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video cMHfrvD89rU
Cama anti-terremotos.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=QhMLLaRSnMI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video QhMLLaRSnMI
Ha ingerido lejÃ­a o lavandina. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=vkiWaJlpBv0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video vkiWaJlpBv0
Feria del libro de Badajoz. Conferencia #emergencias #supervivencia #curiosidades	https://www.youtube.com/watch?v=YHLZWTTZaA8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video YHLZWTTZaA8
Si ves esto en la playa. no lo toques. #supervivencia #emergencia #curiosidades	https://www.youtube.com/watch?v=voGWcdyQDFQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video voGWcdyQDFQ
Nunca hagas esto, No amortigua.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=SB-B3D7JYS8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video SB-B3D7JYS8
Nunca te metas en esta cueva asÃ­. #emergencia #supervivencia #curiosidades	https://www.youtube.com/watch?v=32opCSqbiqk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 32opCSqbiqk
Si ves esto en tu rueda, no lo revientes.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=KyN0zAGOCAU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video KyN0zAGOCAU
CinturÃ³n en embarazadas si o no?. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=6Yn5Hgy1OMU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 6Yn5Hgy1OMU
Nunca lleves metal en una resonancia magnÃ©tica. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=VeJuD0ADgUg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video VeJuD0ADgUg
Aprende a salvar vidas en directo. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=P02PKyO8j50	Miguel ASSAL		Error: Unexpected error: No en transcript found for video P02PKyO8j50
Nunca te metas en el mar con esta espuma.#curiosidades #emergencia #supervivencia	https://www.youtube.com/watch?v=e4bSVG2o9y0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video e4bSVG2o9y0
Mal aliento?.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=n5lJVohRnCc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video n5lJVohRnCc
Objeto empalado en el ojo. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=NBekQPEvZb0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video NBekQPEvZb0
Riesgo de Incendio , productos de limpieza y descarga elÃ©ctrica en el programa QuÃ©date Conmigo.	https://www.youtube.com/watch?v=C9cRT6jfImo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video C9cRT6jfImo
Nunca le hagas esto a tu hijo. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Yorla5EEbHA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Yorla5EEbHA
Esto no es lo que parece. RebaÃ±o de ovejas.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=OxZgWrRoytY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video OxZgWrRoytY
Como tu cuerpo cura una herida. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=4xcsxyL5iyk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 4xcsxyL5iyk
Donde podemos vernos en persona. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=vEX9Yg44HYw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video vEX9Yg44HYw
Los mejores SHORTS 2024. Salvando vidas	https://www.youtube.com/watch?v=jHDIAWvlt1A	Miguel ASSAL		Error: Unexpected error: No en transcript found for video jHDIAWvlt1A
Si el hielo no flota , te han echado algo tu bebida?. Ã±#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=K_pI4AMy0vA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video K_pI4AMy0vA
Ya puedes ver el Podcast completo.#curiosidades #podcast #supervivencia	https://www.youtube.com/watch?v=PeUAjLxetNc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video PeUAjLxetNc
Nunca hagas esto en un espacio cerrado.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=h2MsiAemVxo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video h2MsiAemVxo
Quemadura de 1 y 2 Grado. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=9tFhoYtsuow	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 9tFhoYtsuow
Golpe en el higado, es peligroso?. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=QMNKGYzcFRw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video QMNKGYzcFRw
El peligro de tragarse una pila de BotÃ³n.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=iolO_9AHAeM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video iolO_9AHAeM
Nunca saltes sobre bolas de embalaje.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=WdY9sMcrFcI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video WdY9sMcrFcI
Nunca te tires al agua con una mascara.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=-kOHwuvrGMM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video -kOHwuvrGMM
Herida de bala o PuÃ±alada con perforaciÃ³n.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=pkSF-a3DIKI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video pkSF-a3DIKI
No solo los objetos pequeÃ±os son peligrosos.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=_jXszzmGg2w	Miguel ASSAL		Error: Unexpected error: No en transcript found for video _jXszzmGg2w
Nunca nades cerca de un buque. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=TWZWhiU1V60	Miguel ASSAL		Error: Unexpected error: No en transcript found for video TWZWhiU1V60
Una maniobra que salva vidas. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=3AsdQQqFzj0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 3AsdQQqFzj0
Show salvar vidas en Torrevieja. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=Su2CNPkvw_I	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Su2CNPkvw_I
Una enfermedad mortal con miedo al agua.#curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=LCCmDIAXU0g	Miguel ASSAL		Error: Unexpected error: No en transcript found for video LCCmDIAXU0g
Crisis de ausencia en niÃ±os. #curiosidades #supervivencia #emergencia	https://www.youtube.com/watch?v=3wjCryrBxIE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 3wjCryrBxIE
