Title	Link	Creator	Transcript	Status
Surgeon tries the viral \"steady hands\" challenge	https://www.youtube.com/watch?v=QfhiiOZ1Ctc	FootDocDana	here see how steady is your hand and then what do you do i day	Success
TikTok Hate Comment: My Response! | Doctor Dana	https://www.youtube.com/watch?v=7S847aYywXY	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=7S847aYywXY! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor reacts: Why do doctors never get sick?	https://www.youtube.com/watch?v=AD9RSsItfGc	FootDocDana	a burning question for all the doctors out there how do you guys never get sick i just don before the panorama right you guys are seeing patients all day long that are sick like you got a little timmy walking in with the 302 fever coughing all over you and you just wash your hands and like oh it ass kicked i don are you guys popping flintstone gummies in the bathroom before each patient like think about this when have you ever called the doctor and the doctor was out sick i never ne please let me know	Success
When nothing can gross you out	https://www.youtube.com/watch?v=D7nyNavTYzc	FootDocDana	[Music] and every time it rains it rains and it	Success
I tried the viral TikTok lipstick!	https://www.youtube.com/watch?v=K0WljkaV6G8	FootDocDana	here i need to see this my first new lipstick of the year i shouldn shake shake shake i should do this test but with a mask wait that doesn focus dana why is it so thin or is my other lipstick just old i shouldn james charles forgive me first layer done now the gloss side my lip gloss is poppin my lip gloss is cool i waited a minute but it doesn feel dry oh	Success
Doctor explains: why girls shouldn't lift	https://www.youtube.com/watch?v=c3j1StyMJjU	FootDocDana		Error: Unexpected error: No en transcript found for video c3j1StyMJjU
I wear pajamas to work. (No, I donÂt work from home)	https://www.youtube.com/watch?v=QzMkUcCBgUY	FootDocDana	when I was a kid I didn up early so I would sleep in my clothes the night before and one time my dad was like you know sweetheart that good idea but once you you you morning and get dressed you can sleep in your work clothes well who	Success
Doctor reacts to shocking toe injury! (feat@ElijahWatz)	https://www.youtube.com/watch?v=Q04CEpfSQcA	FootDocDana	this person is a sub-uncle hematoma a collection of blood under the nail doctors do a similar procedure under sterile conditions in the office he also would have needed an x-ray to look for a toe fracture an infection under the nail could quickly spread down to Bone putting in a high risk of amputation	Success
Doctor reacts: Doing your own stitches, gone wrong	https://www.youtube.com/watch?v=hliknJq_fbg	FootDocDana		Error: Unexpected error: No en transcript found for video hliknJq_fbg
#Doctor reacts: the pay gap	https://www.youtube.com/watch?v=saVDpeDgmAQ	FootDocDana	10 seconds i gender pay gap does not exist the reason why men make more is because they choose higher paying jobs like lawyer doctor engineer but women choose lower paying jobs like female lawyer female doctor female engineer	Success
This \"Life Hack\" video is problematic	https://www.youtube.com/watch?v=SqWVmQXXczM	FootDocDana	as someone who treats a lot of elderly people this seems like a great tool for people to be able to do their daily tasks of living independently it made for people like you	Success
#Doctor responds to hate comment (part 4)	https://www.youtube.com/watch?v=hYmCrRpIIeA	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=hYmCrRpIIeA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
I saw my ex after 10 years	https://www.youtube.com/watch?v=K5KEWDLaOeg	FootDocDana		Error: Unexpected error: No en transcript found for video K5KEWDLaOeg
Questions people ask me as a doctor on YouTube	https://www.youtube.com/watch?v=AIdGm-cwhlM	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=AIdGm-cwhlM! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Being a woman in the workplace	https://www.youtube.com/watch?v=omLrBOHXs_4	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=omLrBOHXs_4! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When people think all #doctors are rich	https://www.youtube.com/watch?v=teB7QV1Iq70	FootDocDana		Error: Unexpected error: No en transcript found for video teB7QV1Iq70
Becoming a doctor: then VS now	https://www.youtube.com/watch?v=v8efAZukLEw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=v8efAZukLEw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
The TRUTH about becoming a doctor #shorts #premed	https://www.youtube.com/watch?v=0aJZZ7cUpms	FootDocDana	20 so i can yeah you	Success
THESE LADY DOCTORS KILLED IT!??	https://www.youtube.com/watch?v=TFbdfUXoG5I	FootDocDana		Error: Unexpected error: No en transcript found for video TFbdfUXoG5I
Am I a #rich doctor? (Exposed!??)	https://www.youtube.com/watch?v=Ojb4IQR2ZGs	FootDocDana		Error: Unexpected error: No en transcript found for video Ojb4IQR2ZGs
Why this TikTok doctor and I aren't friends @LifeofADoctor	https://www.youtube.com/watch?v=nkyeJ3tFQcA	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=nkyeJ3tFQcA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Why I got in trouble at the airport #surgeon	https://www.youtube.com/watch?v=KqX_NKXy1Uw	FootDocDana		Error: Unexpected error: No en transcript found for video KqX_NKXy1Uw
Doctor tries \"pretend the filter isn't there\" challenge	https://www.youtube.com/watch?v=X_Rrr4vn2K4	FootDocDana		Error: Unexpected error: No en transcript found for video X_Rrr4vn2K4
Surgeons after Zoom university #shorts	https://www.youtube.com/watch?v=cC5giXAdfCw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=cC5giXAdfCw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
The TikTok ÂgrinningÂ filter needs to be stopped	https://www.youtube.com/watch?v=OpzWl76llyk	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=OpzWl76llyk! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
You'll never eat yogurt again after watching this video	https://www.youtube.com/watch?v=Dc7ydqfOgSo	FootDocDana		Error: Unexpected error: No en transcript found for video Dc7ydqfOgSo
@DoctorMike set me up on a blind date?!	https://www.youtube.com/watch?v=g7KkdIBDA0k	FootDocDana	real doctor fake doctor are you ready to play i was born ready i wish i had fancy lights like a studio put your head down sorry again that white coat feels really extra fitted and i don a doctor with that fitted of a white coat so i foot doc dana you thought why because it fitted left yeah i fitted lab coat can i tell you something that bit of a secret yeah you know this guy sam that works for my channel he has a crush on her foot doc dana hit me up if you sam in your life little sam goes a long way i know it for you to make this decision at this moment because you don not trying to set you up on a blind date so here is sam	Success
How I became a 25 year old doctor	https://www.youtube.com/watch?v=TkUnlVpYXB0	FootDocDana		Error: Unexpected error: No en transcript found for video TkUnlVpYXB0
How much young doctors are REALLY paid	https://www.youtube.com/watch?v=puAdlxTdlHs	FootDocDana	one for you follow me oh it calm down here I don banana seat I cannot be on two wheels you guys are getting paid	Success
Real surgeon tries viral TikTok sniper trend (PART 2)	https://www.youtube.com/watch?v=5xa_tM_SbiA	FootDocDana		Error: Unexpected error: No en transcript found for video 5xa_tM_SbiA
Girls vs Guys (ft @LifeofADoctor)	https://www.youtube.com/watch?v=fIJ8Etg4rl0	FootDocDana	only girls can do this	Success
Why doctors are always late	https://www.youtube.com/watch?v=pDffJF1BVDY	FootDocDana		Error: Unexpected error: No en transcript found for video pDffJF1BVDY
Make people think itÂs a photo #TikTok challenge	https://www.youtube.com/watch?v=96AgTNqevm0	FootDocDana		Error: Unexpected error: No en transcript found for video 96AgTNqevm0
The move that made #LeBron cry	https://www.youtube.com/watch?v=gTaQ7QY1xGI	FootDocDana	constantly doubt my epic athletic expertise oh i get it i don the average athlete but i am an absolute [\\xa0__\\xa0] unit on the basketball court that was the move that made lebron cry	Success
I can't believe it, THEY FOUND ME FROM TIKTOK! ??	https://www.youtube.com/watch?v=Qce9OR-tsZ4	FootDocDana		Error: Unexpected error: No en transcript found for video Qce9OR-tsZ4
Doctor reacts: getting a tan	https://www.youtube.com/watch?v=WXQcfbjpT5c	FootDocDana	trying to get a tan is not good because of skin	Success
How to scare a doctor	https://www.youtube.com/watch?v=iPTfBDnqpRA	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=iPTfBDnqpRA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
A doctorÂs worst fear #shorts	https://www.youtube.com/watch?v=MfytzXnjBjw	FootDocDana		Error: Unexpected error: No en transcript found for video MfytzXnjBjw
Worst product demo ever? Doctor reacts	https://www.youtube.com/watch?v=ViGW4_9XDlc	FootDocDana	[Music] this stuff is pretty toxic and cancer-causing so i silicone hand here however we can is toxic we	Success
Every surgery studentÂs worst fear	https://www.youtube.com/watch?v=xN_IGPHS9yE	FootDocDana		Error: Unexpected error: No en transcript found for video xN_IGPHS9yE
Doctor reacts: Foot run over by a car?!	https://www.youtube.com/watch?v=SOx6OfUk4dQ	FootDocDana	has anyone else thought about how they think um getting their foot run over by a car wouldn because i think about it sometimes and i good you know my sore feet	Success
TIKTOK DOCTOR GLOW-UPS	https://www.youtube.com/watch?v=KhiKE6Eos2Q	FootDocDana		Error: Unexpected error: No en transcript found for video KhiKE6Eos2Q
What your lockscreen says about you	https://www.youtube.com/watch?v=hCTdJE6n4To	FootDocDana		Error: Unexpected error: No en transcript found for video hCTdJE6n4To
YouÂre probably tying your shoelaces wrong #shorts	https://www.youtube.com/watch?v=OtV774sb_Js	FootDocDana	show me the life hack that you randomly saw one day that is now an unconscious standard practice in your life i	Success
Which doctors would survive a zombie apocalypse? @DoctorYoun	https://www.youtube.com/watch?v=LrGX1SobgnU	FootDocDana	number 10 Radiologists once the electricity goes out there they can do number nine Psychiatry they may be well adjusted but they eaten number eight Podiatry they may have healthy feet but the rest of their body is in big trouble [Music]	Success
Doctor reacts: foot detox?	https://www.youtube.com/watch?v=c5dtAU1ak3g	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=c5dtAU1ak3g! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
TikTok sent me a Halloween surprise!	https://www.youtube.com/watch?v=3-iozuKreJw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=3-iozuKreJw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor reacts: Destroyed vaccine card	https://www.youtube.com/watch?v=0P2LDY-Ej7g	FootDocDana	don my card as i was getting my booster they gave me an extra one what are you doing	Success
Do you know these types of injections?	https://www.youtube.com/watch?v=A_Ox8120l-4	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=A_Ox8120l-4! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
My jobs before I was a doctor	https://www.youtube.com/watch?v=K_7OcrYV_TM	FootDocDana	[Music] you	Success
This TikTok fan went too far! | Dr. Dana	https://www.youtube.com/watch?v=M4XwgBhK10s	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=M4XwgBhK10s! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Looks like I'm on Grey's Anatomy?!	https://www.youtube.com/watch?v=dpBWHDyg5O0	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=dpBWHDyg5O0! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When the doctor makes it worse #shorts	https://www.youtube.com/watch?v=TFzeb7WHj88	FootDocDana		Error: Unexpected error: No en transcript found for video TFzeb7WHj88
Me after I heard the new mask guidelines | Dr. Dana	https://www.youtube.com/watch?v=nUyDs4CC4EA	FootDocDana	[Music] you	Success
Doctor reacts to #viral shoe TikTok	https://www.youtube.com/watch?v=RZCoJI2jvOk	FootDocDana	you asked me to explain what in this video so [Music]	Success
The moment I realized I was a bad doctor	https://www.youtube.com/watch?v=ubmUnKZI_QM	FootDocDana		Error: Unexpected error: No en transcript found for video ubmUnKZI_QM
When he likes you with \"no make-up\"	https://www.youtube.com/watch?v=bKpEDv4Ca6A	FootDocDana	norway and sweden and iceland and finland and germany now one piece switzerland austria czechoslovakia italy turkey and greece	Success
Doctor reacts to #viral shoe TikTok (part 2)	https://www.youtube.com/watch?v=atrx8Me-I8E	FootDocDana		Error: Unexpected error: No en transcript found for video atrx8Me-I8E
Types of surgeons	https://www.youtube.com/watch?v=z_ZWYVjkxKQ	FootDocDana	bougie	Success
Someone dressed as me for Halloween?!	https://www.youtube.com/watch?v=OnLw1wJcgys	FootDocDana	what are you gonna do for Halloween this year Oh Captain Marvel spider-gwen [Music] Wonder Woman [Music] go foot dog Dana	Success
Reported to my medical board (Doctor)	https://www.youtube.com/watch?v=Bn6oi6ADT7k	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Bn6oi6ADT7k! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
My most hated TikTok video ever! | Dr. Dana	https://www.youtube.com/watch?v=FmnuSmAUkOQ	FootDocDana		Error: Unexpected error: No en transcript found for video FmnuSmAUkOQ
When my patient catches me with fast food!	https://www.youtube.com/watch?v=wPdIV2bSXcY	FootDocDana		Error: Unexpected error: No en transcript found for video wPdIV2bSXcY
Awkward surgery moment	https://www.youtube.com/watch?v=KyFme0oR37M	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=KyFme0oR37M! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
My AP classes before becoming a doctor! #shorts | Dr. Dana	https://www.youtube.com/watch?v=nk6Tm6HYDm8	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=nk6Tm6HYDm8! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Private video	https://www.youtube.com/watch?v=JoBFfIdLxUo	FootDocDana		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=JoBFfIdLxUo! This is most likely caused by:

The video is unplayable for the following reason: This video is private

Additional Details:
 - If the owner of this video has granted you access, please 
 - sign in
 - .

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
I heard men are showing off their muscles on this sound	https://www.youtube.com/watch?v=p6pV1PePTPs	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=p6pV1PePTPs! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Doctor reacts to \"HIPAA violations\" - @itskeyes	https://www.youtube.com/watch?v=Ksk00s8a_IU	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Ksk00s8a_IU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Hidden sugar in our food | Starbucks edition	https://www.youtube.com/watch?v=Y0BqfJkPqdU	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Y0BqfJkPqdU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Med student in the operating room	https://www.youtube.com/watch?v=QNVnh9NIYtc	FootDocDana	where is that kid parent oh it hey come here stop that	Success
Trying the viral TikTok mascara	https://www.youtube.com/watch?v=w8F77gx8Fk4	FootDocDana	the difference look at that i saw that video and immediately wanted to try it it was sold out but couple weeks later i got it first impression it feels kind of cheap here usually wear two-faced they look kind of similar but the too faced is like five times as heavy hold up what oh my gosh i better than i thought but i have one more test final thoughts they look pretty similar but one don	Success
Make people think itÂs a photo TikTok challenge	https://www.youtube.com/watch?v=u6cu8AkhYF0	FootDocDana		Error: Unexpected error: No en transcript found for video u6cu8AkhYF0
The worst things surgeons ignore	https://www.youtube.com/watch?v=iWsB98LkMvI	FootDocDana	i can to smell it	Success
Warning: don't engage with these profiles	https://www.youtube.com/watch?v=-9ApJdYqL6Y	FootDocDana		Error: Unexpected error: No en transcript found for video -9ApJdYqL6Y
Reasons I'll never say #sorry	https://www.youtube.com/watch?v=EM5qA_yrS2s	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=EM5qA_yrS2s! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Stages of becoming a doctor (with #Kardashian quotes)	https://www.youtube.com/watch?v=M1n_JDTBNuI	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=M1n_JDTBNuI! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Why doctors shouldn't wear pink	https://www.youtube.com/watch?v=w6ADxg_UCSA	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=w6ADxg_UCSA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
The biggest secret I keep from my parents	https://www.youtube.com/watch?v=t9BY2mCqk8g	FootDocDana	but this song is still for you now all i want is love that lasts is all i want too much to ask is it something wrong with me	Success
How her surgery day was picked	https://www.youtube.com/watch?v=Ql_MIiCPmhQ	FootDocDana		Error: Unexpected error: No en transcript found for video Ql_MIiCPmhQ
How IÂd spend $1M (Doctor responds to @MrBeast)	https://www.youtube.com/watch?v=A3_cKEYDBG4	FootDocDana	million dollars in cash but only 30 minutes to spend it what would you	Success
DonÂt make this mistake at the doctors office	https://www.youtube.com/watch?v=Qwd-HOdz6MY	FootDocDana	i	Success
When I get the feeling someone is watching me	https://www.youtube.com/watch?v=iWeS-Q3hNUg	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=iWeS-Q3hNUg! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
\"Act natural\"	https://www.youtube.com/watch?v=4spgIeBKbeg	FootDocDana	this in me watch out i before that girl is so dangerous	Success
These beauty filters are too extreme #shorts #filters	https://www.youtube.com/watch?v=_V0ffI5YBW0	FootDocDana	i just noticed that tick tock added a new enhance button right here so i gonna check it out here dick	Success
What too much studying does #shorts #premed	https://www.youtube.com/watch?v=VrD_VFGgJbg	FootDocDana	but i don [Music]	Success
Day in the life of a doctor	https://www.youtube.com/watch?v=YExqlf1VNb8	FootDocDana		Error: Unexpected error: No en transcript found for video YExqlf1VNb8
TikTok Doctor in the Hospital	https://www.youtube.com/watch?v=ppyxgsSRhJs	FootDocDana		Error: Unexpected error: No en transcript found for video ppyxgsSRhJs
Calling the doctor's office	https://www.youtube.com/watch?v=JPun4dq9gKw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=JPun4dq9gKw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When my patient confronts me for being late	https://www.youtube.com/watch?v=JD4k0OqJTmc	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=JD4k0OqJTmc! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
When the doctor isn't helpful	https://www.youtube.com/watch?v=PX1J1GrbX4o	FootDocDana		Error: Unexpected error: No en transcript found for video PX1J1GrbX4o
When the other doctors found my TikTok	https://www.youtube.com/watch?v=srffM3Zigos	FootDocDana		Error: Unexpected error: No en transcript found for video srffM3Zigos
Exposing my #catfish account	https://www.youtube.com/watch?v=Af5kyS-_Ufg	FootDocDana	i lot on instagram and facebook and i thought it would be funny if instead of being salty that they these fake accounts down that i were to just react to them here okay that this is a different equally rude account eliza where does your shirt say davina ever have a catfish photoshop you it don promotion yesterday i broke my leg okay oh they said i and when you click on the picture you can see it instagram oops i posted this story on my real account not that long ago but i had this account blocked until just now so that means they that clara why does it say you know on your shirt and why are you holding a glove that says 10k get it together clara this version of me has way more facebook friends than me it went to harvard so	Success
My perfect partner? #doctor	https://www.youtube.com/watch?v=dtFh-OEnANw	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=dtFh-OEnANw! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
What I got from the COVID shot!! #Doctor	https://www.youtube.com/watch?v=ECo73bHiv3E	FootDocDana		Error: Unexpected error: No en transcript found for video ECo73bHiv3E
Doctor reacts: Topless shoes?!	https://www.youtube.com/watch?v=D-C2J3eb5_0	FootDocDana	all right when you try topless shoes I them out together [Music] I foot [Music]	Success
Doctor flips the switch (ft @LifeofADoctor)	https://www.youtube.com/watch?v=M97l5NEGY0o	FootDocDana		Error: Unexpected error: No en transcript found for video M97l5NEGY0o
When my doctor videos start getting me in trouble	https://www.youtube.com/watch?v=_52IChMcUjc	FootDocDana		Error: Unexpected error: No en transcript found for video _52IChMcUjc
Doctor reacts to #viral shoe video (part 2)	https://www.youtube.com/watch?v=oynkKVujJps	FootDocDana	the last video i made duetting this went kind of viral and you guys were asking me to do edit again once i figured out exactly what they are doing here so i thought about it and i still don	Success
When you canÂt get a TikTok out of your head #shorts #bellapoarch @bellapoarch	https://www.youtube.com/watch?v=kwVBRM99Lbk	FootDocDana	it started out with a kiss how did it end up like this it was only a kiss it was only b to the b the b to the b b	Success
The moment I knew I was addicted #doctor	https://www.youtube.com/watch?v=sBiZ-flBZUA	FootDocDana		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=sBiZ-flBZUA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Outsmarting the surgeon	https://www.youtube.com/watch?v=1evF6ma41rU	FootDocDana	i	Success
Why doctors FREAK OUT this week | Match day	https://www.youtube.com/watch?v=HKVvG1KRmzs	FootDocDana		Error: Unexpected error: No en transcript found for video HKVvG1KRmzs
